	Famp	Fphase	w
293	(0.9643080187218781+1.149955367767158j)	0.8729806406804719	167.91864062461335
294	(0.7387978177904889+0.9338830246597719j)	0.9015038754774902	168.48979246347258
295	(0.5869272447761422+0.6675533517501745j)	0.8495803974503112	169.06094430233182
296	(0.5206994639805156+0.3733467375763878j)	0.6220511004787908	169.63209614119103
297	(0.5452106296682487+0.0766524366090467j)	0.13967684459090618	170.20324798005026
298	(0.6580384416719438-0.19625290851805188j)	-0.2898406697167667	170.7743998189095
299	(0.8492843799995462-0.4204865408856073j)	-0.4597254576503908	171.3455516577687
300	(1.1022768222750479-0.5747864339550988j)	-0.48066297228372457	171.91670349662795
301	(1.3948828734287637-0.6434615169297775j)	-0.4322123826326915	172.48785533548718
302	(1.701320017040503-0.6178618501739638j)	-0.34835564772603755	173.0590071743464
303	(1.9943101202715459-0.49721093931878985j)	-0.24433362287976546	173.63015901320566
304	(2.2473832242153287-0.28870990496446547j)	-0.12776514009735734	174.20131085206486
305	(2.437121308684955-0.006903332013706196j)	-0.0028325687056526866	174.7724626909241
306	(2.5451354654687193+0.32762251864631253j)	0.12802097264340798	175.34361452978334
307	(2.5595939525437523+0.6900686237818157j)	0.2633397383503452	175.91476636864255
308	(2.476161220656403+1.0535891683154337j)	0.40228811526734937	176.48591820750178
309	(2.2982647216854932+1.3915801857646937j)	0.5444477247029081	177.05707004636102
310	(2.0366710139129207+1.679877536326875j)	0.6896901711147143	177.62822188522023
311	(1.7084185061493615+1.8986733445757569j)	0.8380939944422684	178.19937372407946
312	(1.3352144234984127+2.0339974606016265j)	0.9899012935665438	178.7705255629387
313	(0.941452459426164+2.078656115793785j)	1.145521758871031	179.34167740179794
314	(0.5520407842516506+2.032568204986924j)	1.3055959802761237	179.91282924065715
315	(0.19024499087030858+1.9024872305041844j)	1.4711296166182426	180.48398107951638
316	(-0.1242537250580941+1.701142645139174j)	1.6437081804860436	181.05513291837562
317	(-0.3769076218163473+1.4458779490254041j)	1.825798734383343	181.62628475723486
318	(-0.5593202636899434+1.1569039235306608j)	2.021127044666064	182.1974365960941
319	(-0.6696466581918958+0.8553218191103165j)	2.2350341427251563	182.7685884349533
320	(-0.7123493244324888+0.5610992125179115j)	2.474412736812654	183.33974027381254
321	(-0.6973467903544676+0.2911952840575684j)	2.746026966648545	183.91089211267177
322	(-0.6386505009419143+0.05802714746166958j)	3.0509824444617815	184.48204395153098
323	(-0.5526361901589419-0.1315588031229419j)	-2.9078858487798085	185.05319579039022
324	(-0.4561310879064211-0.27669662826945596j)	-2.596322303218732	185.62434762924946
325	(-0.3645149972292365-0.3822456598151299j)	-2.3324555161927814	186.19549946810866
326	(-0.2900294307924781-0.45790149311651807j)	-2.1354049229819676	186.7666513069679
327	(-0.2404651693712473-0.5167793238858425j)	-2.006312963848033	187.33780314582714
328	(-0.21835767614085186-0.5736373871408612j)	-1.9345151633916606	187.90895498468635
329	(-0.22076656332147077-0.6429471454859319j)	-1.9015494628990517	188.48010682354558
330	(-0.23965573835524076-0.737028078839588j)	-1.8851774593002866	189.05125866240485
331	(-0.2628312387527578-0.8644485843130856j)	-1.8659599536912772	189.62241050126406
332	(-0.27533987109026437-1.0288554521683309j)	-1.832286349124788	190.1935623401233
333	(-0.2611882670955815-1.2283406581613132j)	-1.7803109234080852	190.76471417898253
334	(-0.20521212996767238-1.4553948133341663j)	-1.7108738945634647	191.33586601784174
335	(-0.09491114522986276-1.6974394100297387j)	-1.626652470718136	191.90701785670097
336	(0.07793305528817177-1.9378802651984741j)	-1.5306023665169728	192.4781696955602
337	(0.31602066855233424-2.1575845315856883j)	-1.4253608116625762	193.04932153441942
338	(0.6158114585642492-2.336653175451151j)	-1.313111333977032	193.62047337327866
339	(0.9674033896589894-2.456338715041158j)	-1.1956119182106395	194.1916252121379
340	(1.355044105862088-2.5009435386758683j)	-1.0742603232658072	194.7627770509971
341	(1.7582467247171947-2.4595280317448975j)	-0.9501590008782579	195.33392888985634
342	(2.153420752592484-2.3272624595932876j)	-0.8241767492102836	195.90508072871557
343	(2.515874239139459-2.106275364076865j)	-0.697012508348894	196.4762325675748
344	(2.8220009026331008-1.8058867771282314j)	-0.5692644701759215	197.04738440643405
345	(3.0514414701603534-1.4421671500106303j)	-0.4415033087691392	197.61853624529326
346	(3.189005741931341-1.0368293016089747j)	-0.314346033600125	198.1896880841525
